user_id,event_timestamp,event_type,event_detail,device_model,page_load_time_ms,session_id,network_type
sim_u_00005647,2026/06/13 03:22,coin_page_view,"{""source"":""home""}",Xiaomi 14,,sim_s_00005647,wifi
sim_u_00005647,2026/06/13 03:23,game_start,"{""game_type"":""jump""}",Xiaomi 14,,sim_s_00005647,wifi
sim_u_00005647,2026/06/13 03:29,product_view,"{""source"":""coin_game""}",Xiaomi 14,,sim_s_00005647,wifi
sim_u_00005648,2026/06/13 03:24,app_open,{},iPhone 13,2437,sim_s_00005648,5g
sim_u_00005648,2026/06/13 03:25,coin_page_view,"{""source"":""home""}",iPhone 13,,sim_s_00005648,wifi
sim_u_00005648,2026/06/13 03:26,game_start,"{""game_type"":""jump""}",iPhone 13,,sim_s_00005648,wifi
sim_u_00005649,2026/06/13 03:27,app_open,{},HUAWEI P60,518,sim_s_00005649,4g
sim_u_00005649,2026/06/13 03:28,coin_page_view,"{""source"":""home""}",HUAWEI P60,,sim_s_00005649,wifi
sim_u_00005649,2026/06/13 03:29,game_start,"{""game_type"":""jump""}",HUAWEI P60,,sim_s_00005649,wifi
sim_u_00005649,2026/06/13 03:35,product_view,"{""source"":""coin_game""}",HUAWEI P60,,sim_s_00005649,wifi
sim_u_00005650,2026/06/13 03:30,app_open,{},iPhone 14,2567,sim_s_00005650,5g
sim_u_00005650,2026/06/13 03:31,coin_page_view,"{""source"":""home""}",iPhone 14,,sim_s_00005650,wifi
sim_u_00005650,2026/06/13 03:32,game_start,"{""game_type"":""jump""}",iPhone 14,,sim_s_00005650,wifi
sim_u_00005651,2026/06/13 03:33,app_open,{},OPPO Reno,1937,sim_s_00005651,wifi
sim_u_00005651,2026/06/13 03:34,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005651,wifi
sim_u_00005651,2026/06/13 03:35,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005651,wifi
sim_u_00005651,2026/06/13 03:41,product_view,"{""source"":""coin_game""}",OPPO Reno,,sim_s_00005651,wifi
sim_u_00005652,2026/06/13 03:36,app_open,{},Xiaomi 14,2273,sim_s_00005652,wifi
sim_u_00005652,2026/06/13 03:37,coin_page_view,"{""source"":""home""}",Xiaomi 14,,sim_s_00005652,wifi
sim_u_00005652,2026/06/13 03:38,game_start,"{""game_type"":""jump""}",Xiaomi 14,,sim_s_00005652,wifi
sim_u_00005652,2026/06/13 03:44,product_view,"{""source"":""coin_game""}",Xiaomi 14,,sim_s_00005652,wifi
sim_u_00005653,2026/06/13 03:39,app_open,{},iPhone 13,3657,sim_s_00005653,4g
sim_u_00005653,2026/06/13 03:40,coin_page_view,"{""source"":""home""}",iPhone 13,,sim_s_00005653,wifi
sim_u_00005653,2026/06/13 03:41,game_start,"{""game_type"":""jump""}",iPhone 13,,sim_s_00005653,wifi
sim_u_00005653,2026/06/13 03:50,add_to_cart,"{""item_id"":""sim_item""}",iPhone 13,,sim_s_00005653,wifi
sim_u_00005654,2026/06/13 03:42,app_open,{},Xiaomi 14,737,sim_s_00005654,5g
sim_u_00005654,2026/06/13 03:43,coin_page_view,"{""source"":""home""}",Xiaomi 14,,sim_s_00005654,wifi
sim_u_00005654,2026/06/13 03:44,game_start,"{""game_type"":""jump""}",Xiaomi 14,,sim_s_00005654,wifi
sim_u_00005654,2026/06/13 03:50,product_view,"{""source"":""coin_game""}",Xiaomi 14,,sim_s_00005654,wifi
sim_u_00005654,2026/06/13 03:53,add_to_cart,"{""item_id"":""sim_item""}",Xiaomi 14,,sim_s_00005654,wifi
sim_u_00005655,2026/06/13 03:45,app_open,{},OPPO Reno,2305,sim_s_00005655,4g
sim_u_00005655,2026/06/13 03:46,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005655,wifi
sim_u_00005655,2026/06/13 03:47,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005655,wifi
sim_u_00005655,2026/06/13 03:53,product_view,"{""source"":""coin_game""}",OPPO Reno,,sim_s_00005655,wifi
sim_u_00005656,2026/06/13 03:48,app_open,{},iPhone 14,549,sim_s_00005656,5g
sim_u_00005656,2026/06/13 03:49,coin_page_view,"{""source"":""home""}",iPhone 14,,sim_s_00005656,wifi
sim_u_00005656,2026/06/13 03:50,game_start,"{""game_type"":""jump""}",iPhone 14,,sim_s_00005656,wifi
sim_u_00005656,2026/06/13 03:56,product_view,"{""source"":""coin_game""}",iPhone 14,,sim_s_00005656,wifi
sim_u_00005657,2026/06/13 03:51,app_open,{},Xiaomi 14,602,sim_s_00005657,5g
sim_u_00005657,2026/06/13 03:52,coin_page_view,"{""source"":""home""}",Xiaomi 14,,sim_s_00005657,wifi
sim_u_00005657,2026/06/13 03:53,game_start,"{""game_type"":""jump""}",Xiaomi 14,,sim_s_00005657,wifi
sim_u_00005658,2026/06/13 03:54,app_open,{},OPPO Reno,457,sim_s_00005658,5g
sim_u_00005658,2026/06/13 03:55,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005658,wifi
sim_u_00005658,2026/06/13 03:56,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005658,wifi
sim_u_00005659,2026/06/13 03:57,app_open,{},OPPO Reno,1518,sim_s_00005659,4g
sim_u_00005659,2026/06/13 03:58,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005659,wifi
sim_u_00005659,2026/06/13 03:59,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005659,wifi
sim_u_00005660,2026/06/13 04:00,app_open,{},Xiaomi 14,1714,sim_s_00005660,wifi
sim_u_00005660,2026/06/13 04:01,coin_page_view,"{""source"":""home""}",Xiaomi 14,,sim_s_00005660,wifi
sim_u_00005660,2026/06/13 04:02,game_start,"{""game_type"":""jump""}",Xiaomi 14,,sim_s_00005660,wifi
sim_u_00005661,2026/06/13 04:03,app_open,{},HUAWEI P60,897,sim_s_00005661,5g
sim_u_00005661,2026/06/13 04:04,coin_page_view,"{""source"":""home""}",HUAWEI P60,,sim_s_00005661,wifi
sim_u_00005661,2026/06/13 04:05,game_start,"{""game_type"":""jump""}",HUAWEI P60,,sim_s_00005661,wifi
sim_u_00005661,2026/06/13 04:11,product_view,"{""source"":""coin_game""}",HUAWEI P60,,sim_s_00005661,wifi
sim_u_00005662,2026/06/13 04:06,app_open,{},iPhone 14,1185,sim_s_00005662,4g
sim_u_00005662,2026/06/13 04:07,coin_page_view,"{""source"":""home""}",iPhone 14,,sim_s_00005662,wifi
sim_u_00005662,2026/06/13 04:08,game_start,"{""game_type"":""jump""}",iPhone 14,,sim_s_00005662,wifi
sim_u_00005662,2026/06/13 04:14,product_view,"{""source"":""coin_game""}",iPhone 14,,sim_s_00005662,wifi
sim_u_00005663,2026/06/13 04:09,app_open,{},Xiaomi 14,3716,sim_s_00005663,5g
sim_u_00005663,2026/06/13 04:10,coin_page_view,"{""source"":""home""}",Xiaomi 14,,sim_s_00005663,wifi
sim_u_00005663,2026/06/13 04:11,game_start,"{""game_type"":""jump""}",Xiaomi 14,,sim_s_00005663,wifi
sim_u_00005663,2026/06/13 04:20,add_to_cart,"{""item_id"":""sim_item""}",Xiaomi 14,,sim_s_00005663,wifi
sim_u_00005664,2026/06/13 04:12,app_open,{},OPPO Reno,1800,sim_s_00005664,wifi
sim_u_00005664,2026/06/13 04:13,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005664,wifi
sim_u_00005664,2026/06/13 04:14,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005664,wifi
sim_u_00005664,2026/06/13 04:20,product_view,"{""source"":""coin_game""}",OPPO Reno,,sim_s_00005664,wifi
sim_u_00005665,2026/06/13 04:15,app_open,{},OPPO Reno,660,sim_s_00005665,5g
sim_u_00005665,2026/06/13 04:16,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005665,wifi
sim_u_00005665,2026/06/13 04:17,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005665,wifi
sim_u_00005666,2026/06/13 04:18,app_open,{},OPPO Reno,2281,sim_s_00005666,4g
sim_u_00005666,2026/06/13 04:19,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005666,wifi
sim_u_00005666,2026/06/13 04:20,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005666,wifi
sim_u_00005666,2026/06/13 04:26,product_view,"{""source"":""coin_game""}",OPPO Reno,,sim_s_00005666,wifi
sim_u_00005667,2026/06/13 04:21,app_open,{},HUAWEI P60,1819,sim_s_00005667,5g
sim_u_00005667,2026/06/13 04:22,coin_page_view,"{""source"":""home""}",HUAWEI P60,,sim_s_00005667,wifi
sim_u_00005667,2026/06/13 04:23,game_start,"{""game_type"":""jump""}",HUAWEI P60,,sim_s_00005667,wifi
sim_u_00005667,2026/06/13 04:29,product_view,"{""source"":""coin_game""}",HUAWEI P60,,sim_s_00005667,wifi
sim_u_00005668,2026/06/13 04:24,app_open,{},HUAWEI P60,1153,sim_s_00005668,5g
sim_u_00005668,2026/06/13 04:25,coin_page_view,"{""source"":""home""}",HUAWEI P60,,sim_s_00005668,wifi
sim_u_00005668,2026/06/13 04:26,game_start,"{""game_type"":""jump""}",HUAWEI P60,,sim_s_00005668,wifi
sim_u_00005668,2026/06/13 04:32,product_view,"{""source"":""coin_game""}",HUAWEI P60,,sim_s_00005668,wifi
sim_u_00005668,2026/06/13 04:35,add_to_cart,"{""item_id"":""sim_item""}",HUAWEI P60,,sim_s_00005668,wifi
sim_u_00005669,2026/06/13 04:27,app_open,{},OPPO Reno,3804,sim_s_00005669,4g
sim_u_00005669,2026/06/13 04:28,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005669,wifi
sim_u_00005669,2026/06/13 04:29,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005669,wifi
sim_u_00005669,2026/06/13 04:35,product_view,"{""source"":""coin_game""}",OPPO Reno,,sim_s_00005669,wifi
sim_u_00005669,2026/06/13 04:38,add_to_cart,"{""item_id"":""sim_item""}",OPPO Reno,,sim_s_00005669,wifi
sim_u_00005670,2026/06/13 04:30,app_open,{},OPPO Reno,2097,sim_s_00005670,4g
sim_u_00005670,2026/06/13 04:31,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005670,wifi
sim_u_00005670,2026/06/13 04:32,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005670,wifi
sim_u_00005670,2026/06/13 04:38,product_view,"{""source"":""coin_game""}",OPPO Reno,,sim_s_00005670,wifi
sim_u_00005671,2026/06/13 04:33,app_open,{},OPPO Reno,528,sim_s_00005671,wifi
sim_u_00005671,2026/06/13 04:34,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005671,wifi
sim_u_00005671,2026/06/13 04:35,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005671,wifi
sim_u_00005671,2026/06/13 04:41,product_view,"{""source"":""coin_game""}",OPPO Reno,,sim_s_00005671,wifi
sim_u_00005672,2026/06/13 04:36,app_open,{},OPPO Reno,2094,sim_s_00005672,5g
sim_u_00005672,2026/06/13 04:37,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005672,wifi
sim_u_00005672,2026/06/13 04:38,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005672,wifi
sim_u_00005672,2026/06/13 04:44,product_view,"{""source"":""coin_game""}",OPPO Reno,,sim_s_00005672,wifi
sim_u_00005673,2026/06/13 04:39,app_open,{},HUAWEI P60,2179,sim_s_00005673,4g
sim_u_00005673,2026/06/13 04:40,coin_page_view,"{""source"":""home""}",HUAWEI P60,,sim_s_00005673,wifi
sim_u_00005673,2026/06/13 04:41,game_start,"{""game_type"":""jump""}",HUAWEI P60,,sim_s_00005673,wifi
sim_u_00005674,2026/06/13 04:42,app_open,{},OPPO Reno,2088,sim_s_00005674,4g
sim_u_00005674,2026/06/13 04:43,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005674,wifi
sim_u_00005674,2026/06/13 04:44,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005674,wifi
sim_u_00005674,2026/06/13 04:50,product_view,"{""source"":""coin_game""}",OPPO Reno,,sim_s_00005674,wifi
sim_u_00005674,2026/06/13 04:53,add_to_cart,"{""item_id"":""sim_item""}",OPPO Reno,,sim_s_00005674,wifi
sim_u_00005675,2026/06/13 04:45,app_open,{},iPhone 14,1710,sim_s_00005675,wifi
sim_u_00005675,2026/06/13 04:46,coin_page_view,"{""source"":""home""}",iPhone 14,,sim_s_00005675,wifi
sim_u_00005675,2026/06/13 04:47,game_start,"{""game_type"":""jump""}",iPhone 14,,sim_s_00005675,wifi
sim_u_00005675,2026/06/13 04:53,product_view,"{""source"":""coin_game""}",iPhone 14,,sim_s_00005675,wifi
sim_u_00005676,2026/06/13 04:48,app_open,{},iPhone 14,1937,sim_s_00005676,wifi
sim_u_00005676,2026/06/13 04:49,coin_page_view,"{""source"":""home""}",iPhone 14,,sim_s_00005676,wifi
sim_u_00005676,2026/06/13 04:50,game_start,"{""game_type"":""jump""}",iPhone 14,,sim_s_00005676,wifi
sim_u_00005676,2026/06/13 04:59,add_to_cart,"{""item_id"":""sim_item""}",iPhone 14,,sim_s_00005676,wifi
sim_u_00005677,2026/06/13 04:51,app_open,{},iPhone 13,1482,sim_s_00005677,5g
sim_u_00005677,2026/06/13 04:52,coin_page_view,"{""source"":""home""}",iPhone 13,,sim_s_00005677,wifi
sim_u_00005677,2026/06/13 04:53,game_start,"{""game_type"":""jump""}",iPhone 13,,sim_s_00005677,wifi
sim_u_00005677,2026/06/13 04:59,product_view,"{""source"":""coin_game""}",iPhone 13,,sim_s_00005677,wifi
sim_u_00005678,2026/06/13 04:54,app_open,{},Xiaomi 14,1579,sim_s_00005678,5g
sim_u_00005678,2026/06/13 04:55,coin_page_view,"{""source"":""home""}",Xiaomi 14,,sim_s_00005678,wifi
sim_u_00005678,2026/06/13 04:56,game_start,"{""game_type"":""jump""}",Xiaomi 14,,sim_s_00005678,wifi
sim_u_00005678,2026/06/13 05:02,product_view,"{""source"":""coin_game""}",Xiaomi 14,,sim_s_00005678,wifi
sim_u_00005678,2026/06/13 05:05,add_to_cart,"{""item_id"":""sim_item""}",Xiaomi 14,,sim_s_00005678,wifi
sim_u_00005678,2026/06/16 05:14,order_placed,"{""order_id"":""sim_order""}",Xiaomi 14,,sim_s_00005678,wifi
sim_u_00005679,2026/06/13 04:57,app_open,{},iPhone 14,977,sim_s_00005679,4g
sim_u_00005679,2026/06/13 04:58,coin_page_view,"{""source"":""home""}",iPhone 14,,sim_s_00005679,wifi
sim_u_00005679,2026/06/13 04:59,game_start,"{""game_type"":""jump""}",iPhone 14,,sim_s_00005679,wifi
sim_u_00005679,2026/06/13 05:05,product_view,"{""source"":""coin_game""}",iPhone 14,,sim_s_00005679,wifi
sim_u_00005680,2026/06/13 05:00,app_open,{},Xiaomi 14,1985,sim_s_00005680,wifi
sim_u_00005680,2026/06/13 05:01,coin_page_view,"{""source"":""home""}",Xiaomi 14,,sim_s_00005680,wifi
sim_u_00005680,2026/06/13 05:02,game_start,"{""game_type"":""jump""}",Xiaomi 14,,sim_s_00005680,wifi
sim_u_00005680,2026/06/13 05:08,product_view,"{""source"":""coin_game""}",Xiaomi 14,,sim_s_00005680,wifi
sim_u_00005680,2026/06/13 05:11,add_to_cart,"{""item_id"":""sim_item""}",Xiaomi 14,,sim_s_00005680,wifi
sim_u_00005681,2026/06/13 05:03,app_open,{},iPhone 14,1434,sim_s_00005681,4g
sim_u_00005681,2026/06/13 05:04,coin_page_view,"{""source"":""home""}",iPhone 14,,sim_s_00005681,wifi
sim_u_00005681,2026/06/13 05:05,game_start,"{""game_type"":""jump""}",iPhone 14,,sim_s_00005681,wifi
sim_u_00005682,2026/06/13 05:06,app_open,{},Xiaomi 14,625,sim_s_00005682,5g
sim_u_00005682,2026/06/13 05:07,coin_page_view,"{""source"":""home""}",Xiaomi 14,,sim_s_00005682,wifi
sim_u_00005682,2026/06/13 05:08,game_start,"{""game_type"":""jump""}",Xiaomi 14,,sim_s_00005682,wifi
sim_u_00005682,2026/06/13 05:14,product_view,"{""source"":""coin_game""}",Xiaomi 14,,sim_s_00005682,wifi
sim_u_00005683,2026/06/13 05:09,app_open,{},Xiaomi 14,625,sim_s_00005683,wifi
sim_u_00005683,2026/06/13 05:10,coin_page_view,"{""source"":""home""}",Xiaomi 14,,sim_s_00005683,wifi
sim_u_00005683,2026/06/13 05:11,game_start,"{""game_type"":""jump""}",Xiaomi 14,,sim_s_00005683,wifi
sim_u_00005683,2026/06/13 05:17,product_view,"{""source"":""coin_game""}",Xiaomi 14,,sim_s_00005683,wifi
sim_u_00005684,2026/06/13 05:12,app_open,{},iPhone 14,4090,sim_s_00005684,wifi
sim_u_00005684,2026/06/13 05:13,coin_page_view,"{""source"":""home""}",iPhone 14,,sim_s_00005684,wifi
sim_u_00005684,2026/06/13 05:14,game_start,"{""game_type"":""jump""}",iPhone 14,,sim_s_00005684,wifi
sim_u_00005684,2026/06/13 05:20,product_view,"{""source"":""coin_game""}",iPhone 14,,sim_s_00005684,wifi
sim_u_00005685,2026/06/13 05:15,app_open,{},Xiaomi 14,1546,sim_s_00005685,wifi
sim_u_00005685,2026/06/13 05:16,coin_page_view,"{""source"":""home""}",Xiaomi 14,,sim_s_00005685,wifi
sim_u_00005685,2026/06/13 05:17,game_start,"{""game_type"":""jump""}",Xiaomi 14,,sim_s_00005685,wifi
sim_u_00005685,2026/06/13 05:23,product_view,"{""source"":""coin_game""}",Xiaomi 14,,sim_s_00005685,wifi
sim_u_00005686,2026/06/13 05:18,app_open,{},iPhone 13,2415,sim_s_00005686,4g
sim_u_00005686,2026/06/13 05:19,coin_page_view,"{""source"":""home""}",iPhone 13,,sim_s_00005686,wifi
sim_u_00005686,2026/06/13 05:20,game_start,"{""game_type"":""jump""}",iPhone 13,,sim_s_00005686,wifi
sim_u_00005687,2026/06/13 05:21,app_open,{},iPhone 13,4353,sim_s_00005687,4g
sim_u_00005687,2026/06/13 05:22,coin_page_view,"{""source"":""home""}",iPhone 13,,sim_s_00005687,wifi
sim_u_00005687,2026/06/13 05:23,game_start,"{""game_type"":""jump""}",iPhone 13,,sim_s_00005687,wifi
sim_u_00005687,2026/06/13 05:29,product_view,"{""source"":""coin_game""}",iPhone 13,,sim_s_00005687,wifi
sim_u_00005687,2026/06/16 05:41,order_placed,"{""order_id"":""sim_order""}",iPhone 13,,sim_s_00005687,wifi
sim_u_00005688,2026/06/13 05:24,app_open,{},Xiaomi 14,1751,sim_s_00005688,wifi
sim_u_00005688,2026/06/13 05:25,coin_page_view,"{""source"":""home""}",Xiaomi 14,,sim_s_00005688,wifi
sim_u_00005688,2026/06/13 05:26,game_start,"{""game_type"":""jump""}",Xiaomi 14,,sim_s_00005688,wifi
sim_u_00005688,2026/06/13 05:32,product_view,"{""source"":""coin_game""}",Xiaomi 14,,sim_s_00005688,wifi
sim_u_00005689,2026/06/13 05:27,app_open,{},iPhone 14,3872,sim_s_00005689,wifi
sim_u_00005689,2026/06/13 05:28,coin_page_view,"{""source"":""home""}",iPhone 14,,sim_s_00005689,wifi
sim_u_00005689,2026/06/13 05:29,game_start,"{""game_type"":""jump""}",iPhone 14,,sim_s_00005689,wifi
sim_u_00005689,2026/06/13 05:35,product_view,"{""source"":""coin_game""}",iPhone 14,,sim_s_00005689,wifi
sim_u_00005690,2026/06/13 05:30,app_open,{},OPPO Reno,565,sim_s_00005690,wifi
sim_u_00005690,2026/06/13 05:31,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005690,wifi
sim_u_00005690,2026/06/13 05:32,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005690,wifi
sim_u_00005691,2026/06/13 05:33,app_open,{},Xiaomi 14,1426,sim_s_00005691,4g
sim_u_00005691,2026/06/13 05:34,coin_page_view,"{""source"":""home""}",Xiaomi 14,,sim_s_00005691,wifi
sim_u_00005691,2026/06/13 05:35,game_start,"{""game_type"":""jump""}",Xiaomi 14,,sim_s_00005691,wifi
sim_u_00005691,2026/06/13 05:41,product_view,"{""source"":""coin_game""}",Xiaomi 14,,sim_s_00005691,wifi
sim_u_00005692,2026/06/13 05:36,app_open,{},HUAWEI P60,1812,sim_s_00005692,5g
sim_u_00005692,2026/06/13 05:37,coin_page_view,"{""source"":""home""}",HUAWEI P60,,sim_s_00005692,wifi
sim_u_00005692,2026/06/13 05:38,game_start,"{""game_type"":""jump""}",HUAWEI P60,,sim_s_00005692,wifi
sim_u_00005692,2026/06/13 05:44,product_view,"{""source"":""coin_game""}",HUAWEI P60,,sim_s_00005692,wifi
sim_u_00005693,2026/06/13 05:39,app_open,{},Xiaomi 14,995,sim_s_00005693,5g
sim_u_00005693,2026/06/13 05:40,coin_page_view,"{""source"":""home""}",Xiaomi 14,,sim_s_00005693,wifi
sim_u_00005693,2026/06/13 05:41,game_start,"{""game_type"":""jump""}",Xiaomi 14,,sim_s_00005693,wifi
sim_u_00005693,2026/06/13 05:47,product_view,"{""source"":""coin_game""}",Xiaomi 14,,sim_s_00005693,wifi
sim_u_00005694,2026/06/13 05:42,app_open,{},Xiaomi 14,401,sim_s_00005694,wifi
sim_u_00005694,2026/06/13 05:43,coin_page_view,"{""source"":""home""}",Xiaomi 14,,sim_s_00005694,wifi
sim_u_00005694,2026/06/13 05:44,game_start,"{""game_type"":""jump""}",Xiaomi 14,,sim_s_00005694,wifi
sim_u_00005694,2026/06/13 05:50,product_view,"{""source"":""coin_game""}",Xiaomi 14,,sim_s_00005694,wifi
sim_u_00005694,2026/06/13 05:53,add_to_cart,"{""item_id"":""sim_item""}",Xiaomi 14,,sim_s_00005694,wifi
sim_u_00005695,2026/06/13 05:45,app_open,{},OPPO Reno,1052,sim_s_00005695,4g
sim_u_00005695,2026/06/13 05:46,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005695,wifi
sim_u_00005695,2026/06/13 05:47,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005695,wifi
sim_u_00005696,2026/06/13 05:48,app_open,{},iPhone 13,4591,sim_s_00005696,5g
sim_u_00005696,2026/06/13 05:49,coin_page_view,"{""source"":""home""}",iPhone 13,,sim_s_00005696,wifi
sim_u_00005696,2026/06/13 05:50,game_start,"{""game_type"":""jump""}",iPhone 13,,sim_s_00005696,wifi
sim_u_00005696,2026/06/13 05:56,product_view,"{""source"":""coin_game""}",iPhone 13,,sim_s_00005696,wifi
sim_u_00005697,2026/06/13 05:51,app_open,{},OPPO Reno,1669,sim_s_00005697,4g
sim_u_00005697,2026/06/13 05:52,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005697,wifi
sim_u_00005697,2026/06/13 05:53,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005697,wifi
sim_u_00005698,2026/06/13 05:54,app_open,{},HUAWEI P60,1242,sim_s_00005698,5g
sim_u_00005698,2026/06/13 05:55,coin_page_view,"{""source"":""home""}",HUAWEI P60,,sim_s_00005698,wifi
sim_u_00005698,2026/06/13 05:56,game_start,"{""game_type"":""jump""}",HUAWEI P60,,sim_s_00005698,wifi
sim_u_00005699,2026/06/13 05:57,app_open,{},iPhone 14,1367,sim_s_00005699,wifi
sim_u_00005699,2026/06/13 05:58,coin_page_view,"{""source"":""home""}",iPhone 14,,sim_s_00005699,wifi
sim_u_00005699,2026/06/13 05:59,game_start,"{""game_type"":""jump""}",iPhone 14,,sim_s_00005699,wifi
sim_u_00005699,2026/06/13 06:05,product_view,"{""source"":""coin_game""}",iPhone 14,,sim_s_00005699,wifi
sim_u_00005700,2026/06/13 06:00,app_open,{},Xiaomi 14,626,sim_s_00005700,4g
sim_u_00005700,2026/06/13 06:01,coin_page_view,"{""source"":""home""}",Xiaomi 14,,sim_s_00005700,wifi
sim_u_00005700,2026/06/13 06:02,game_start,"{""game_type"":""jump""}",Xiaomi 14,,sim_s_00005700,wifi
sim_u_00005700,2026/06/13 06:08,product_view,"{""source"":""coin_game""}",Xiaomi 14,,sim_s_00005700,wifi
sim_u_00005701,2026/06/13 06:03,app_open,{},iPhone 14,869,sim_s_00005701,5g
sim_u_00005701,2026/06/13 06:04,coin_page_view,"{""source"":""home""}",iPhone 14,,sim_s_00005701,wifi
sim_u_00005701,2026/06/13 06:05,game_start,"{""game_type"":""jump""}",iPhone 14,,sim_s_00005701,wifi
sim_u_00005701,2026/06/13 06:11,product_view,"{""source"":""coin_game""}",iPhone 14,,sim_s_00005701,wifi
sim_u_00005702,2026/06/13 06:06,app_open,{},iPhone 13,1050,sim_s_00005702,4g
sim_u_00005702,2026/06/13 06:07,coin_page_view,"{""source"":""home""}",iPhone 13,,sim_s_00005702,wifi
sim_u_00005702,2026/06/13 06:08,game_start,"{""game_type"":""jump""}",iPhone 13,,sim_s_00005702,wifi
sim_u_00005702,2026/06/13 06:14,product_view,"{""source"":""coin_game""}",iPhone 13,,sim_s_00005702,wifi
sim_u_00005703,2026/06/13 06:09,app_open,{},HUAWEI P60,1652,sim_s_00005703,wifi
sim_u_00005703,2026/06/13 06:10,coin_page_view,"{""source"":""home""}",HUAWEI P60,,sim_s_00005703,wifi
sim_u_00005703,2026/06/13 06:11,game_start,"{""game_type"":""jump""}",HUAWEI P60,,sim_s_00005703,wifi
sim_u_00005704,2026/06/13 06:12,app_open,{},iPhone 14,1303,sim_s_00005704,wifi
sim_u_00005704,2026/06/13 06:13,coin_page_view,"{""source"":""home""}",iPhone 14,,sim_s_00005704,wifi
sim_u_00005704,2026/06/13 06:14,game_start,"{""game_type"":""jump""}",iPhone 14,,sim_s_00005704,wifi
sim_u_00005704,2026/06/13 06:20,product_view,"{""source"":""coin_game""}",iPhone 14,,sim_s_00005704,wifi
sim_u_00005705,2026/06/13 06:15,app_open,{},HUAWEI P60,974,sim_s_00005705,wifi
sim_u_00005705,2026/06/13 06:16,coin_page_view,"{""source"":""home""}",HUAWEI P60,,sim_s_00005705,wifi
sim_u_00005705,2026/06/13 06:17,game_start,"{""game_type"":""jump""}",HUAWEI P60,,sim_s_00005705,wifi
sim_u_00005705,2026/06/17 06:35,order_placed,"{""order_id"":""sim_order""}",HUAWEI P60,,sim_s_00005705,wifi
sim_u_00005706,2026/06/13 06:18,app_open,{},OPPO Reno,2059,sim_s_00005706,4g
sim_u_00005706,2026/06/13 06:19,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005706,wifi
sim_u_00005706,2026/06/13 06:20,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005706,wifi
sim_u_00005706,2026/06/13 06:26,product_view,"{""source"":""coin_game""}",OPPO Reno,,sim_s_00005706,wifi
sim_u_00005707,2026/06/13 06:21,app_open,{},Xiaomi 14,1877,sim_s_00005707,wifi
sim_u_00005707,2026/06/13 06:22,coin_page_view,"{""source"":""home""}",Xiaomi 14,,sim_s_00005707,wifi
sim_u_00005707,2026/06/13 06:23,game_start,"{""game_type"":""jump""}",Xiaomi 14,,sim_s_00005707,wifi
sim_u_00005707,2026/06/13 06:29,product_view,"{""source"":""coin_game""}",Xiaomi 14,,sim_s_00005707,wifi
sim_u_00005708,2026/06/13 06:24,app_open,{},HUAWEI P60,2468,sim_s_00005708,4g
sim_u_00005708,2026/06/13 06:25,coin_page_view,"{""source"":""home""}",HUAWEI P60,,sim_s_00005708,wifi
sim_u_00005708,2026/06/13 06:26,game_start,"{""game_type"":""jump""}",HUAWEI P60,,sim_s_00005708,wifi
sim_u_00005708,2026/06/13 06:35,add_to_cart,"{""item_id"":""sim_item""}",HUAWEI P60,,sim_s_00005708,wifi
sim_u_00005709,2026/06/13 06:27,app_open,{},iPhone 13,1397,sim_s_00005709,4g
